base,decision,label_id,area_px,label_path,note
0424_c7-17-3_31_1,accepted,1,3666,G:\Research\imageAnalysis\processed_segmentations\segs\0424_c7-17-3_31_1_Simple Segmentation_labels.png,
1902_p36-39-6_03_1,accepted,1,3665,G:\Research\imageAnalysis\processed_segmentations\segs\1902_p36-39-6_03_1_Simple Segmentation_labels.png,
2659_p36-39-5_28_1,accepted,1,3663,G:\Research\imageAnalysis\processed_segmentations\segs\2659_p36-39-5_28_1_Simple Segmentation_labels.png,
2129_p3-35-2_39_1,accepted,1,3661,G:\Research\imageAnalysis\processed_segmentations\segs\2129_p3-35-2_39_1_Simple Segmentation_labels.png,
2519_c36-73-6_29_1,accepted,1,3661,G:\Research\imageAnalysis\processed_segmentations\segs\2519_c36-73-6_29_1_Simple Segmentation_labels.png,
0813_p36-40-1_34_1,accepted,1,3660,G:\Research\imageAnalysis\processed_segmentations\segs\0813_p36-40-1_34_1_Simple Segmentation_labels.png,
1060_c23-1-1_21_1,accepted,2,3659,G:\Research\imageAnalysis\processed_segmentations\segs\1060_c23-1-1_21_1_Simple Segmentation_labels.png,
0307_c23-2-2_11_1,accepted,1,3658,G:\Research\imageAnalysis\processed_segmentations\segs\0307_c23-2-2_11_1_Simple Segmentation_labels.png,
2114_c7-18-1_18_1,accepted,1,3658,G:\Research\imageAnalysis\processed_segmentations\segs\2114_c7-18-1_18_1_Simple Segmentation_labels.png,
1530_p3-35-3_20_5,accepted,1,3656,G:\Research\imageAnalysis\processed_segmentations\segs\1530_p3-35-3_20_5_Simple Segmentation_labels.png,
2401_c7-17-6_13_1,accepted,1,3656,G:\Research\imageAnalysis\processed_segmentations\segs\2401_c7-17-6_13_1_Simple Segmentation_labels.png,
0841_c36-74-2_21_1,accepted,1,3653,G:\Research\imageAnalysis\processed_segmentations\segs\0841_c36-74-2_21_1_Simple Segmentation_labels.png,
2232_c23-2-1_16_3,accepted,2,3653,G:\Research\imageAnalysis\processed_segmentations\segs\2232_c23-2-1_16_3_Simple Segmentation_labels.png,
2033_p24-75-2_14_2,accepted,1,3652,G:\Research\imageAnalysis\processed_segmentations\segs\2033_p24-75-2_14_2_Simple Segmentation_labels.png,
1365_c36-72-2_21_1,accepted,1,3648,G:\Research\imageAnalysis\processed_segmentations\segs\1365_c36-72-2_21_1_Simple Segmentation_labels.png,
2639_c7-19-6_21_1,accepted,1,3648,G:\Research\imageAnalysis\processed_segmentations\segs\2639_c7-19-6_21_1_Simple Segmentation_labels.png,
1316_p36-39-1_36_1,accepted,1,3647,G:\Research\imageAnalysis\processed_segmentations\segs\1316_p36-39-1_36_1_Simple Segmentation_labels.png,
0857_c36-73-6_24_1,accepted,1,3645,G:\Research\imageAnalysis\processed_segmentations\segs\0857_c36-73-6_24_1_Simple Segmentation_labels.png,
1996_p3-37-3_36_1,accepted,1,3645,G:\Research\imageAnalysis\processed_segmentations\segs\1996_p3-37-3_36_1_Simple Segmentation_labels.png,
2385_p24-25-4_05_1,accepted,1,3644,G:\Research\imageAnalysis\processed_segmentations\segs\2385_p24-25-4_05_1_Simple Segmentation_labels.png,
0178_p3-36-1_12_1,accepted,1,3641,G:\Research\imageAnalysis\processed_segmentations\segs\0178_p3-36-1_12_1_Simple Segmentation_labels.png,
1144_p36-39-2_07_2,accepted,1,3639,G:\Research\imageAnalysis\processed_segmentations\segs\1144_p36-39-2_07_2_Simple Segmentation_labels.png,
1330_c36-73-3_02_1,accepted,1,3639,G:\Research\imageAnalysis\processed_segmentations\segs\1330_c36-73-3_02_1_Simple Segmentation_labels.png,
2103_p36-42-3_11_1,accepted,1,3639,G:\Research\imageAnalysis\processed_segmentations\segs\2103_p36-42-3_11_1_Simple Segmentation_labels.png,
1331_c7-17-1_33_1,accepted,1,3637,G:\Research\imageAnalysis\processed_segmentations\segs\1331_c7-17-1_33_1_Simple Segmentation_labels.png,
1629_c7-18-1_39_1,accepted,2,3635,G:\Research\imageAnalysis\processed_segmentations\segs\1629_c7-18-1_39_1_Simple Segmentation_labels.png,
1374_p24-26-1_03_1,accepted,2,3634,G:\Research\imageAnalysis\processed_segmentations\segs\1374_p24-26-1_03_1_Simple Segmentation_labels.png,
1591_c23-1-2_21_1,accepted,1,3634,G:\Research\imageAnalysis\processed_segmentations\segs\1591_c23-1-2_21_1_Simple Segmentation_labels.png,
1645_c36-74-3_21_1,accepted,1,3633,G:\Research\imageAnalysis\processed_segmentations\segs\1645_c36-74-3_21_1_Simple Segmentation_labels.png,
2622_p36-42-2_24_1,accepted,1,3633,G:\Research\imageAnalysis\processed_segmentations\segs\2622_p36-42-2_24_1_Simple Segmentation_labels.png,
2699_c23-1-1_30_1,accepted,1,3633,G:\Research\imageAnalysis\processed_segmentations\segs\2699_c23-1-1_30_1_Simple Segmentation_labels.png,
1504_p3-37-2_20_1,accepted,1,3631,G:\Research\imageAnalysis\processed_segmentations\segs\1504_p3-37-2_20_1_Simple Segmentation_labels.png,
0527_p3-37-2_43_2,accepted,1,3630,G:\Research\imageAnalysis\processed_segmentations\segs\0527_p3-37-2_43_2_Simple Segmentation_labels.png,
0529_c36-73-3_16_3,accepted,1,3627,G:\Research\imageAnalysis\processed_segmentations\segs\0529_c36-73-3_16_3_Simple Segmentation_labels.png,
1103_c7-17-6_05_1,accepted,1,3627,G:\Research\imageAnalysis\processed_segmentations\segs\1103_c7-17-6_05_1_Simple Segmentation_labels.png,
1668_c7-17-1_22_1,accepted,1,3627,G:\Research\imageAnalysis\processed_segmentations\segs\1668_c7-17-1_22_1_Simple Segmentation_labels.png,
1696_p3-37-2_13_1,accepted,1,3627,G:\Research\imageAnalysis\processed_segmentations\segs\1696_p3-37-2_13_1_Simple Segmentation_labels.png,
2185_p24-25-2_17_1,accepted,1,3627,G:\Research\imageAnalysis\processed_segmentations\segs\2185_p24-25-2_17_1_Simple Segmentation_labels.png,
1300_p3-36-2_34_2,accepted,1,3626,G:\Research\imageAnalysis\processed_segmentations\segs\1300_p3-36-2_34_2_Simple Segmentation_labels.png,
0319_p3-36-5_03_1,accepted,2,3625,G:\Research\imageAnalysis\processed_segmentations\segs\0319_p3-36-5_03_1_Simple Segmentation_labels.png,
1772_p24-75-2_28_1,accepted,1,3624,G:\Research\imageAnalysis\processed_segmentations\segs\1772_p24-75-2_28_1_Simple Segmentation_labels.png,
0949_c36-73-3_07_1,accepted,1,3621,G:\Research\imageAnalysis\processed_segmentations\segs\0949_c36-73-3_07_1_Simple Segmentation_labels.png,
0229_p3-36-3_26_1,accepted,1,3619,G:\Research\imageAnalysis\processed_segmentations\segs\0229_p3-36-3_26_1_Simple Segmentation_labels.png,
1115_p3-36-6_09_1,accepted,1,3619,G:\Research\imageAnalysis\processed_segmentations\segs\1115_p3-36-6_09_1_Simple Segmentation_labels.png,
2102_p3-36-1_10_1,accepted,1,3619,G:\Research\imageAnalysis\processed_segmentations\segs\2102_p3-36-1_10_1_Simple Segmentation_labels.png,
0488_p3-37-2_42_1,accepted,1,3618,G:\Research\imageAnalysis\processed_segmentations\segs\0488_p3-37-2_42_1_Simple Segmentation_labels.png,
2533_p36-39-2_08_2,accepted,1,3618,G:\Research\imageAnalysis\processed_segmentations\segs\2533_p36-39-2_08_2_Simple Segmentation_labels.png,
0035_c7-19-1_04_1,accepted,1,3617,G:\Research\imageAnalysis\processed_segmentations\segs\0035_c7-19-1_04_1_Simple Segmentation_labels.png,
2610_p36-42-3_13_1,accepted,2,3617,G:\Research\imageAnalysis\processed_segmentations\segs\2610_p36-42-3_13_1_Simple Segmentation_labels.png,
2674_p3-36-2_13_1,accepted,1,3616,G:\Research\imageAnalysis\processed_segmentations\segs\2674_p3-36-2_13_1_Simple Segmentation_labels.png,
2167_c36-72-2_35_1,accepted,1,3615,G:\Research\imageAnalysis\processed_segmentations\segs\2167_c36-72-2_35_1_Simple Segmentation_labels.png,
2297_c7-19-3_05_1,accepted,1,3614,G:\Research\imageAnalysis\processed_segmentations\segs\2297_c7-19-3_05_1_Simple Segmentation_labels.png,
2112_p24-25-1_12_2,accepted,1,3612,G:\Research\imageAnalysis\processed_segmentations\segs\2112_p24-25-1_12_2_Simple Segmentation_labels.png,
0362_c7-17-6_10_1,accepted,1,3611,G:\Research\imageAnalysis\processed_segmentations\segs\0362_c7-17-6_10_1_Simple Segmentation_labels.png,
1244_p3-36-6_37_1,accepted,1,3608,G:\Research\imageAnalysis\processed_segmentations\segs\1244_p3-36-6_37_1_Simple Segmentation_labels.png,
2491_p3-36-5_14_1,accepted,1,3608,G:\Research\imageAnalysis\processed_segmentations\segs\2491_p3-36-5_14_1_Simple Segmentation_labels.png,
0376_p36-40-3_03_1,accepted,1,3607,G:\Research\imageAnalysis\processed_segmentations\segs\0376_p36-40-3_03_1_Simple Segmentation_labels.png,
1181_p36-42-4_04_1,accepted,1,3607,G:\Research\imageAnalysis\processed_segmentations\segs\1181_p36-42-4_04_1_Simple Segmentation_labels.png,
0926_c36-74-6_13_1,accepted,1,3606,G:\Research\imageAnalysis\processed_segmentations\segs\0926_c36-74-6_13_1_Simple Segmentation_labels.png,
2158_p36-42-4_27_1,accepted,2,3606,G:\Research\imageAnalysis\processed_segmentations\segs\2158_p36-42-4_27_1_Simple Segmentation_labels.png,
1232_c36-73-1_29_2,accepted,1,3604,G:\Research\imageAnalysis\processed_segmentations\segs\1232_c36-73-1_29_2_Simple Segmentation_labels.png,
1606_p36-39-6_06_2,accepted,1,3604,G:\Research\imageAnalysis\processed_segmentations\segs\1606_p36-39-6_06_2_Simple Segmentation_labels.png,
1231_p3-37-2_08_1,accepted,1,3603,G:\Research\imageAnalysis\processed_segmentations\segs\1231_p3-37-2_08_1_Simple Segmentation_labels.png,
1867_p36-39-1_03_1,accepted,1,3603,G:\Research\imageAnalysis\processed_segmentations\segs\1867_p36-39-1_03_1_Simple Segmentation_labels.png,
1393_c23-1-1_32_1,accepted,1,3602,G:\Research\imageAnalysis\processed_segmentations\segs\1393_c23-1-1_32_1_Simple Segmentation_labels.png,
0136_p36-42-4_09_2,accepted,1,3601,G:\Research\imageAnalysis\processed_segmentations\segs\0136_p36-42-4_09_2_Simple Segmentation_labels.png,
0420_p36-40-3_27_1,accepted,1,3601,G:\Research\imageAnalysis\processed_segmentations\segs\0420_p36-40-3_27_1_Simple Segmentation_labels.png,
0101_p36-40-2_03_1,accepted,1,3600,G:\Research\imageAnalysis\processed_segmentations\segs\0101_p36-40-2_03_1_Simple Segmentation_labels.png,
0854_c7-19-1_26_1,accepted,1,3598,G:\Research\imageAnalysis\processed_segmentations\segs\0854_c7-19-1_26_1_Simple Segmentation_labels.png,
1214_p3-37-2_09_1,accepted,1,3598,G:\Research\imageAnalysis\processed_segmentations\segs\1214_p3-37-2_09_1_Simple Segmentation_labels.png,
0953_c23-1-1_24_2,accepted,1,3597,G:\Research\imageAnalysis\processed_segmentations\segs\0953_c23-1-1_24_2_Simple Segmentation_labels.png,
2143_c23-2-6_10_1,accepted,1,3597,G:\Research\imageAnalysis\processed_segmentations\segs\2143_c23-2-6_10_1_Simple Segmentation_labels.png,
1936_p24-75-4_05_1,accepted,2,3588,G:\Research\imageAnalysis\processed_segmentations\segs\1936_p24-75-4_05_1_Simple Segmentation_labels.png,
2125_c36-72-2_22_1,accepted,1,3588,G:\Research\imageAnalysis\processed_segmentations\segs\2125_c36-72-2_22_1_Simple Segmentation_labels.png,
1049_p36-42-4_37_1,accepted,1,3587,G:\Research\imageAnalysis\processed_segmentations\segs\1049_p36-42-4_37_1_Simple Segmentation_labels.png,
1279_p36-42-3_31_1,accepted,1,3587,G:\Research\imageAnalysis\processed_segmentations\segs\1279_p36-42-3_31_1_Simple Segmentation_labels.png,
1745_p3-37-1_3_1,accepted,1,3587,G:\Research\imageAnalysis\processed_segmentations\segs\1745_p3-37-1_3_1_Simple Segmentation_labels.png,
2357_c36-74-6_11_2,accepted,1,3585,G:\Research\imageAnalysis\processed_segmentations\segs\2357_c36-74-6_11_2_Simple Segmentation_labels.png,
0745_c36-72-1_27_1,accepted,1,3583,G:\Research\imageAnalysis\processed_segmentations\segs\0745_c36-72-1_27_1_Simple Segmentation_labels.png,
1300_p3-36-2_34_3,accepted,1,3583,G:\Research\imageAnalysis\processed_segmentations\segs\1300_p3-36-2_34_3_Simple Segmentation_labels.png,
1800_p36-40-2_15_1,accepted,1,3582,G:\Research\imageAnalysis\processed_segmentations\segs\1800_p36-40-2_15_1_Simple Segmentation_labels.png,
0539_p3-37-4_10_1,accepted,1,3581,G:\Research\imageAnalysis\processed_segmentations\segs\0539_p3-37-4_10_1_Simple Segmentation_labels.png,
0435_p3-37-1_13_1,accepted,1,3580,G:\Research\imageAnalysis\processed_segmentations\segs\0435_p3-37-1_13_1_Simple Segmentation_labels.png,
1950_p24-26-4_24_1,accepted,1,3580,G:\Research\imageAnalysis\processed_segmentations\segs\1950_p24-26-4_24_1_Simple Segmentation_labels.png,
0061_p24-75-6_05_1,accepted,1,3579,G:\Research\imageAnalysis\processed_segmentations\segs\0061_p24-75-6_05_1_Simple Segmentation_labels.png,
2183_p24-26-3_12_2,accepted,1,3579,G:\Research\imageAnalysis\processed_segmentations\segs\2183_p24-26-3_12_2_Simple Segmentation_labels.png,
0176_c23-2-3_13_1,accepted,1,3578,G:\Research\imageAnalysis\processed_segmentations\segs\0176_c23-2-3_13_1_Simple Segmentation_labels.png,
0881_c36-74-5_07_1,accepted,1,3577,G:\Research\imageAnalysis\processed_segmentations\segs\0881_c36-74-5_07_1_Simple Segmentation_labels.png,
1252_p24-25-3_07_1,accepted,1,3576,G:\Research\imageAnalysis\processed_segmentations\segs\1252_p24-25-3_07_1_Simple Segmentation_labels.png,
0832_c23-2-4_23_1,accepted,1,3575,G:\Research\imageAnalysis\processed_segmentations\segs\0832_c23-2-4_23_1_Simple Segmentation_labels.png,
2548_c7-18-5_41_1,accepted,1,3575,G:\Research\imageAnalysis\processed_segmentations\segs\2548_c7-18-5_41_1_Simple Segmentation_labels.png,
0652_p24-75-4_11_1,accepted,1,3574,G:\Research\imageAnalysis\processed_segmentations\segs\0652_p24-75-4_11_1_Simple Segmentation_labels.png,
1055_p3-36-3_33_1,accepted,1,3573,G:\Research\imageAnalysis\processed_segmentations\segs\1055_p3-36-3_33_1_Simple Segmentation_labels.png,
0966_c7-17-3_22_2,accepted,1,3571,G:\Research\imageAnalysis\processed_segmentations\segs\0966_c7-17-3_22_2_Simple Segmentation_labels.png,
0147_c7-18-3_26_1,accepted,1,3569,G:\Research\imageAnalysis\processed_segmentations\segs\0147_c7-18-3_26_1_Simple Segmentation_labels.png,
1120_c7-17-3_01_1,accepted,2,3569,G:\Research\imageAnalysis\processed_segmentations\segs\1120_c7-17-3_01_1_Simple Segmentation_labels.png,
1318_p3-37-3_34_1,accepted,1,3567,G:\Research\imageAnalysis\processed_segmentations\segs\1318_p3-37-3_34_1_Simple Segmentation_labels.png,
1882_c23-2-2_10_1,accepted,1,3567,G:\Research\imageAnalysis\processed_segmentations\segs\1882_c23-2-2_10_1_Simple Segmentation_labels.png,
0088_p3-37-3_17_1,accepted,1,3564,G:\Research\imageAnalysis\processed_segmentations\segs\0088_p3-37-3_17_1_Simple Segmentation_labels.png,
0925_c7-19-6_09_1,accepted,1,3564,G:\Research\imageAnalysis\processed_segmentations\segs\0925_c7-19-6_09_1_Simple Segmentation_labels.png,
0949_c36-73-3_07_3,accepted,1,3563,G:\Research\imageAnalysis\processed_segmentations\segs\0949_c36-73-3_07_3_Simple Segmentation_labels.png,
0996_c36-73-3_08_1,accepted,1,3562,G:\Research\imageAnalysis\processed_segmentations\segs\0996_c36-73-3_08_1_Simple Segmentation_labels.png,
0179_p36-42-3_26_1,accepted,1,3560,G:\Research\imageAnalysis\processed_segmentations\segs\0179_p36-42-3_26_1_Simple Segmentation_labels.png,
1362_c7-18-2_13_3,accepted,1,3559,G:\Research\imageAnalysis\processed_segmentations\segs\1362_c7-18-2_13_3_Simple Segmentation_labels.png,
2271_p36-39-5_21_1,accepted,1,3558,G:\Research\imageAnalysis\processed_segmentations\segs\2271_p36-39-5_21_1_Simple Segmentation_labels.png,
2755_c7-18-2_31_2,accepted,1,3558,G:\Research\imageAnalysis\processed_segmentations\segs\2755_c7-18-2_31_2_Simple Segmentation_labels.png,
0533_c36-73-4_08_1,accepted,1,3557,G:\Research\imageAnalysis\processed_segmentations\segs\0533_c36-73-4_08_1_Simple Segmentation_labels.png,
0096_p3-36-6_19_1,accepted,1,3554,G:\Research\imageAnalysis\processed_segmentations\segs\0096_p3-36-6_19_1_Simple Segmentation_labels.png,
0514_p36-42-2_05_1,accepted,1,3553,G:\Research\imageAnalysis\processed_segmentations\segs\0514_p36-42-2_05_1_Simple Segmentation_labels.png,
0520_c7-19-3_02_1,accepted,1,3552,G:\Research\imageAnalysis\processed_segmentations\segs\0520_c7-19-3_02_1_Simple Segmentation_labels.png,
1390_c7-17-4_26_1,accepted,1,3548,G:\Research\imageAnalysis\processed_segmentations\segs\1390_c7-17-4_26_1_Simple Segmentation_labels.png,
1465_c36-73-4_07_1,accepted,1,3546,G:\Research\imageAnalysis\processed_segmentations\segs\1465_c36-73-4_07_1_Simple Segmentation_labels.png,
1340_p36-39-3_29_1,accepted,1,3544,G:\Research\imageAnalysis\processed_segmentations\segs\1340_p36-39-3_29_1_Simple Segmentation_labels.png,
2558_p24-26-1_19_1,accepted,1,3543,G:\Research\imageAnalysis\processed_segmentations\segs\2558_p24-26-1_19_1_Simple Segmentation_labels.png,
0597_c36-73-4_06_1,accepted,1,3541,G:\Research\imageAnalysis\processed_segmentations\segs\0597_c36-73-4_06_1_Simple Segmentation_labels.png,
1534_p36-39-1_19_1,accepted,1,3540,G:\Research\imageAnalysis\processed_segmentations\segs\1534_p36-39-1_19_1_Simple Segmentation_labels.png,
2187_p36-39-3_14_1,accepted,1,3540,G:\Research\imageAnalysis\processed_segmentations\segs\2187_p36-39-3_14_1_Simple Segmentation_labels.png,
0901_p3-37-4_12_1,accepted,1,3538,G:\Research\imageAnalysis\processed_segmentations\segs\0901_p3-37-4_12_1_Simple Segmentation_labels.png,
2496_p24-25-3_09_1,accepted,1,3538,G:\Research\imageAnalysis\processed_segmentations\segs\2496_p24-25-3_09_1_Simple Segmentation_labels.png,
2661_p24-25-4_14_1,accepted,1,3537,G:\Research\imageAnalysis\processed_segmentations\segs\2661_p24-25-4_14_1_Simple Segmentation_labels.png,
1350_p24-75-2_29_1,accepted,1,3536,G:\Research\imageAnalysis\processed_segmentations\segs\1350_p24-75-2_29_1_Simple Segmentation_labels.png,
0330_c23-1-3_03_1,accepted,1,3535,G:\Research\imageAnalysis\processed_segmentations\segs\0330_c23-1-3_03_1_Simple Segmentation_labels.png,
0758_c36-73-6_04_1,accepted,1,3535,G:\Research\imageAnalysis\processed_segmentations\segs\0758_c36-73-6_04_1_Simple Segmentation_labels.png,
1600_c36-73-4_30_1,accepted,1,3535,G:\Research\imageAnalysis\processed_segmentations\segs\1600_c36-73-4_30_1_Simple Segmentation_labels.png,
2245_c36-74-2_15_1,accepted,1,3534,G:\Research\imageAnalysis\processed_segmentations\segs\2245_c36-74-2_15_1_Simple Segmentation_labels.png,
1659_c36-74-1_08_3,accepted,1,3531,G:\Research\imageAnalysis\processed_segmentations\segs\1659_c36-74-1_08_3_Simple Segmentation_labels.png,
2374_c36-72-3_03_1,accepted,1,3529,G:\Research\imageAnalysis\processed_segmentations\segs\2374_c36-72-3_03_1_Simple Segmentation_labels.png,
1597_p3-36-3_50_1,accepted,1,3528,G:\Research\imageAnalysis\processed_segmentations\segs\1597_p3-36-3_50_1_Simple Segmentation_labels.png,
0062_p36-39-5_18_1,accepted,1,3523,G:\Research\imageAnalysis\processed_segmentations\segs\0062_p36-39-5_18_1_Simple Segmentation_labels.png,
0418_c36-73-2_04_2,accepted,2,3523,G:\Research\imageAnalysis\processed_segmentations\segs\0418_c36-73-2_04_2_Simple Segmentation_labels.png,
1215_c36-74-5_08_1,accepted,1,3519,G:\Research\imageAnalysis\processed_segmentations\segs\1215_c36-74-5_08_1_Simple Segmentation_labels.png,
1012_c7-17-3_21_1,accepted,1,3517,G:\Research\imageAnalysis\processed_segmentations\segs\1012_c7-17-3_21_1_Simple Segmentation_labels.png,
1232_c36-73-1_29_1,accepted,1,3516,G:\Research\imageAnalysis\processed_segmentations\segs\1232_c36-73-1_29_1_Simple Segmentation_labels.png,
1257_p3-36-1_05_1,accepted,1,3515,G:\Research\imageAnalysis\processed_segmentations\segs\1257_p3-36-1_05_1_Simple Segmentation_labels.png,
1914_c36-73-4_16_1,accepted,1,3515,G:\Research\imageAnalysis\processed_segmentations\segs\1914_c36-73-4_16_1_Simple Segmentation_labels.png,
1571_p36-42-1_10_1,accepted,1,3514,G:\Research\imageAnalysis\processed_segmentations\segs\1571_p36-42-1_10_1_Simple Segmentation_labels.png,
2352_p24-25-4_02_1,accepted,2,3514,G:\Research\imageAnalysis\processed_segmentations\segs\2352_p24-25-4_02_1_Simple Segmentation_labels.png,
2546_c23-2-3_17_1,accepted,1,3514,G:\Research\imageAnalysis\processed_segmentations\segs\2546_c23-2-3_17_1_Simple Segmentation_labels.png,
2501_c7-19-1_27_1,accepted,1,3512,G:\Research\imageAnalysis\processed_segmentations\segs\2501_c7-19-1_27_1_Simple Segmentation_labels.png,
0863_c7-19-6_33_1,accepted,1,3508,G:\Research\imageAnalysis\processed_segmentations\segs\0863_c7-19-6_33_1_Simple Segmentation_labels.png,
1862_c23-2-1_34_1,accepted,1,3507,G:\Research\imageAnalysis\processed_segmentations\segs\1862_c23-2-1_34_1_Simple Segmentation_labels.png,
